Artist,Total Artist Streams,Artist Daily Average Streams,As lead,Solo,As feature,Song Total Streams,Song Daily Streams,Title
Maluma,22723300000.0,10.115,"12,498.7","7,746.9","10,224.6","664,276,306","262,330",11 PM
Maluma,22723300000.0,10.115,"12,498.7","7,746.9","10,224.6","632,449,700","373,807",Borro Cassette
Maluma,22723300000.0,10.115,"12,498.7","7,746.9","10,224.6","581,490,755","147,678",HP
Maluma,22723300000.0,10.115,"12,498.7","7,746.9","10,224.6","566,230,832","120,228",CorazÃ³n
Maluma,22723300000.0,10.115,"12,498.7","7,746.9","10,224.6","530,060,980","254,210",Sobrio
BeyoncÃ©,21982700000.0,13.685,"18,075.1","13,666.3","3,907.7","1,386,587,140","644,204",Halo
BeyoncÃ©,21982700000.0,13.685,"18,075.1","13,666.3","3,907.7","973,221,329","768,224",Crazy In Love
BeyoncÃ©,21982700000.0,13.685,"18,075.1","13,666.3","3,907.7","639,428,066","825,208",CUFF IT
BeyoncÃ©,21982700000.0,13.685,"18,075.1","13,666.3","3,907.7","578,587,975","303,649",Single Ladies (Put a Ring on It)
BeyoncÃ©,21982700000.0,13.685,"18,075.1","13,666.3","3,907.7","577,990,609","283,807",Love On Top
BeyoncÃ©,21982700000.0,13.685,"18,075.1","13,666.3","3,907.7","556,621,058","198,617",Drunk in Love
BeyoncÃ©,21982700000.0,13.685,"18,075.1","13,666.3","3,907.7","537,256,220","269,113",Irreplaceable
BeyoncÃ©,21982700000.0,13.685,"18,075.1","13,666.3","3,907.7","536,427,427","119,617",7/11
BeyoncÃ©,21982700000.0,13.685,"18,075.1","13,666.3","3,907.7","526,285,345","211,384",If I Were a Boy
BeyoncÃ©,21982700000.0,13.685,"18,075.1","13,666.3","3,907.7","518,364,621","184,266",Run the World (Girls)
BeyoncÃ©,21982700000.0,13.685,"18,075.1","13,666.3","3,907.7","454,224,776","180,864",Partition
Shawn Mendes,21909900000.0,7.467,"21,320.3","16,361.3",589.6,"2,523,466,357","804,984",SeÃ±orita
Shawn Mendes,21909900000.0,7.467,"21,320.3","16,361.3",589.6,"1,892,326,011","1,020,390",Treat You Better
Shawn Mendes,21909900000.0,7.467,"21,320.3","16,361.3",589.6,"1,759,006,677","938,267",There's Nothing Holdin' Me Back
Shawn Mendes,21909900000.0,7.467,"21,320.3","16,361.3",589.6,"1,694,707,942","744,089",Stitches
Shawn Mendes,21909900000.0,7.467,"21,320.3","16,361.3",589.6,"1,215,656,628","439,967",Mercy
Shawn Mendes,21909900000.0,7.467,"21,320.3","16,361.3",589.6,"950,010,307","256,742",If I Can't Have You
Shawn Mendes,21909900000.0,7.467,"21,320.3","16,361.3",589.6,"848,290,889","182,246",In My Blood
Shawn Mendes,21909900000.0,7.467,"21,320.3","16,361.3",589.6,"744,820,813","146,702",Lost In Japan
Shawn Mendes,21909900000.0,7.467,"21,320.3","16,361.3",589.6,"560,516,869","166,793",Monster (Shawn Mendes & Justin Bieber)
Shawn Mendes,21909900000.0,7.467,"21,320.3","16,361.3",589.6,"556,629,565","163,756",I Know What You Did Last Summer
Shawn Mendes,21909900000.0,7.467,"21,320.3","16,361.3",589.6,"533,875,587","239,624",Wonder
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","1,941,108,553","925,182",One Kiss
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","1,527,860,257","670,453",This Is What You Came For
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","1,296,045,927","611,450",Summer
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","1,289,286,111","1,255,957",We Found Love
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","1,046,459,947","302,971",Feels
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","1,007,270,144","396,276",How Deep Is Your Love
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","976,439,123","245,100",Promises
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","957,786,346","322,942",Slide
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","917,698,565","575,242",Outside
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","907,617,853","378,635",My Way
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","831,207,822","362,684",Blame
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","806,702,944","583,207",Feel So Close
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","636,222,371","151,557",Giant
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","483,108,103","232,616",Under Control
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","450,493,679","162,855",I Need Your Love
Calvin Harris,21862300000.0,11.971,"20,244.5","3,585.6","1,617.8","448,691,577","209,713",Sweet Nothing
Young Thug,21559800000.0,10.418,"7,363.7","1,862.0","14,196.1","689,026,375","165,410",The London
Young Thug,21559800000.0,10.418,"7,363.7","1,862.0","14,196.1","656,144,151","206,609",Pick Up The Phone
Young Thug,21559800000.0,10.418,"7,363.7","1,862.0","14,196.1","436,317,214","88,338",Relationship
Sia,21305200000.0,8.156,"14,250.8","10,347.6","7,054.5","1,653,903,252","549,747",Cheap Thrills
Sia,21305200000.0,8.156,"14,250.8","10,347.6","7,054.5","1,532,201,468","637,526",Chandelier
Sia,21305200000.0,8.156,"14,250.8","10,347.6","7,054.5","989,704,682","1,081,432",Unstoppable
Sia,21305200000.0,8.156,"14,250.8","10,347.6","7,054.5","807,087,728","382,547",Elastic Heart
Sia,21305200000.0,8.156,"14,250.8","10,347.6","7,054.5","702,563,909","283,396",Snowman
Sia,21305200000.0,8.156,"14,250.8","10,347.6","7,054.5","643,342,401","130,769",The Greatest
Sia,21305200000.0,8.156,"14,250.8","10,347.6","7,054.5","588,856,618","312,737",Cheap Thrills
Sia,21305200000.0,8.156,"14,250.8","10,347.6","7,054.5","523,324,868","130,765",Thunderclouds
Sia,21305200000.0,8.156,"14,250.8","10,347.6","7,054.5","480,075,942","361,877",Genius
Rauw Alejandro,21277300000.0,17.694,"11,520.5","4,287.6","9,756.8","1,192,924,977","513,418",Todo De Ti
Rauw Alejandro,21277300000.0,17.694,"11,520.5","4,287.6","9,756.8","840,049,891","619,442",Desesperados
Rauw Alejandro,21277300000.0,17.694,"11,520.5","4,287.6","9,756.8","611,917,844","214,085",Fantasias
Rauw Alejandro,21277300000.0,17.694,"11,520.5","4,287.6","9,756.8","573,975,006","205,232",Tattoo
Rauw Alejandro,21277300000.0,17.694,"11,520.5","4,287.6","9,756.8","535,052,917","183,393",Reloj
Rauw Alejandro,21277300000.0,17.694,"11,520.5","4,287.6","9,756.8","503,571,529","604,210",LOKERA
Rauw Alejandro,21277300000.0,17.694,"11,520.5","4,287.6","9,756.8","489,389,094","199,179",2/Catorce
Rauw Alejandro,21277300000.0,17.694,"11,520.5","4,287.6","9,756.8","487,895,513","328,868",El Efecto
Rauw Alejandro,21277300000.0,17.694,"11,520.5","4,287.6","9,756.8","481,873,469","367,701",CÃºrame
Rauw Alejandro,21277300000.0,17.694,"11,520.5","4,287.6","9,756.8","403,981,931","156,543",ElegÃ­
Sam Smith,21133700000.0,9.977,"18,066.0","13,576.0","3,067.7","1,849,652,228","775,777",Stay With Me
Sam Smith,21133700000.0,9.977,"18,066.0","13,576.0","3,067.7","1,822,296,917","887,152",Too Good At Goodbyes
Sam Smith,21133700000.0,9.977,"18,066.0","13,576.0","3,067.7","1,645,607,373","857,986",I'm Not The Only One
Sam Smith,21133700000.0,9.977,"18,066.0","13,576.0","3,067.7","1,293,724,062","1,224,408",Unholy
Sam Smith,21133700000.0,9.977,"18,066.0","13,576.0","3,067.7","1,210,910,808","541,111",Dancing With A Stranger
Sam Smith,21133700000.0,9.977,"18,066.0","13,576.0","3,067.7","920,517,613","193,647",How Do You Sleep?
Sam Smith,21133700000.0,9.977,"18,066.0","13,576.0","3,067.7","729,696,819","401,733",Like I Can
Sam Smith,21133700000.0,9.977,"18,066.0","13,576.0","3,067.7","628,752,231","125,975",Lay Me Down
Sam Smith,21133700000.0,9.977,"18,066.0","13,576.0","3,067.7","600,554,620","305,738",Fire On Fire
J. Cole,21049100000.0,12.272,"16,098.4","12,872.9","4,950.8","1,855,182,476","1,452,593",No Role Modelz
J. Cole,21049100000.0,12.272,"16,098.4","12,872.9","4,950.8","1,132,964,652","630,940",MIDDLE CHILD
J. Cole,21049100000.0,12.272,"16,098.4","12,872.9","4,950.8","1,048,195,593","787,205",Wet Dreamz
J. Cole,21049100000.0,12.272,"16,098.4","12,872.9","4,950.8","776,279,747","684,711",Work Out
J. Cole,21049100000.0,12.272,"16,098.4","12,872.9","4,950.8","557,730,941","296,673",She Knows
J. Cole,21049100000.0,12.272,"16,098.4","12,872.9","4,950.8","513,568,309","165,990",G.O.M.D
J. Cole,21049100000.0,12.272,"16,098.4","12,872.9","4,950.8","508,009,053","349,971",Power Trip
J. Cole,21049100000.0,12.272,"16,098.4","12,872.9","4,950.8","447,255,852","179,490",Neighbors
Farruko,20784100000.0,8.096,"5,669.1","3,160.4","15,115.0","1,343,868,535","717,962",Pepas
Farruko,20784100000.0,8.096,"5,669.1","3,160.4","15,115.0","457,841,608","87,331",La TÃ³xica
Lana Del Rey,20052200000.0,24.47,"18,194.9","16,379.3","1,857.3","1,054,887,019","1,563,208",Summertime Sadness
Lana Del Rey,20052200000.0,24.47,"18,194.9","16,379.3","1,857.3","971,093,242","972,251",Young And Beautiful
Lana Del Rey,20052200000.0,24.47,"18,194.9","16,379.3","1,857.3","740,902,980","723,024",Video Games
Lana Del Rey,20052200000.0,24.47,"18,194.9","16,379.3","1,857.3","608,287,717","281,626",Summertime Sadness (Lana Del Rey Vs. Cedric Gervais)
Lana Del Rey,20052200000.0,24.47,"18,194.9","16,379.3","1,857.3","605,671,883","261,362",Young And Beautiful [Lana Del Rey vs. Cedric Gervais]
Lana Del Rey,20052200000.0,24.47,"18,194.9","16,379.3","1,857.3","544,810,553","537,710",Born To Die
Lana Del Rey,20052200000.0,24.47,"18,194.9","16,379.3","1,857.3","528,354,463","698,254",Doin' Time
Lana Del Rey,20052200000.0,24.47,"18,194.9","16,379.3","1,857.3","496,351,802","589,400",Brooklyn Baby
Lana Del Rey,20052200000.0,24.47,"18,194.9","16,379.3","1,857.3","493,346,318","857,873",West Coast
Queen,19725600000.0,10.034,"19,672.9","18,175.4",52.7,"2,241,512,021","1,005,635",Bohemian Rhapsody
Queen,19725600000.0,10.034,"19,672.9","18,175.4",52.7,"1,691,105,058","1,071,628",Don't Stop Me Now
Queen,19725600000.0,10.034,"19,672.9","18,175.4",52.7,"1,612,087,991","834,447",Another One Bites The Dust
Queen,19725600000.0,10.034,"19,672.9","18,175.4",52.7,"1,394,627,324","825,102",Under Pressure
Queen,19725600000.0,10.034,"19,672.9","18,175.4",52.7,"1,110,190,755","591,437",We Will Rock You
Queen,19725600000.0,10.034,"19,672.9","18,175.4",52.7,"795,704,169","356,171",Somebody To Love
Queen,19725600000.0,10.034,"19,672.9","18,175.4",52.7,"706,936,283","450,632",Killer Queen
Queen,19725600000.0,10.034,"19,672.9","18,175.4",52.7,"662,999,315","647,745",Crazy Little Thing Called Love
Queen,19725600000.0,10.034,"19,672.9","18,175.4",52.7,"628,640,718","302,769",We Are The Champions
Queen,19725600000.0,10.034,"19,672.9","18,175.4",52.7,"548,155,932","272,961",I Want To Break Free
Queen,19725600000.0,10.034,"19,672.9","18,175.4",52.7,"492,541,188","245,174",Radio Ga Ga
Queen,19725600000.0,10.034,"19,672.9","18,175.4",52.7,"403,285,751","200,677",Love Of My Life
Nicky Jam,19290200000.0,5.769,"7,778.5","2,043.5","11,511.7","913,472,185","233,633",X
Nicky Jam,19290200000.0,5.769,"7,778.5","2,043.5","11,511.7","812,005,340","228,073",El PerdÃ³n
Nicky Jam,19290200000.0,5.769,"7,778.5","2,043.5","11,511.7","554,562,332","102,354",El Amante
Nicky Jam,19290200000.0,5.769,"7,778.5","2,043.5","11,511.7","526,032,401","94,740",Te RobarÃ©
Nicky Jam,19290200000.0,5.769,"7,778.5","2,043.5","11,511.7","513,786,864","182,693",Hasta el Amanecer
Selena Gomez,19168100000.0,10.339,"11,524.9","8,252.6","7,643.2","1,267,850,079","326,411",Wolves
Selena Gomez,19168100000.0,10.339,"11,524.9","8,252.6","7,643.2","1,092,055,527","543,420",Lose You To Love Me
Selena Gomez,19168100000.0,10.339,"11,524.9","8,252.6","7,643.2","985,798,455","345,263",Back To You
Selena Gomez,19168100000.0,10.339,"11,524.9","8,252.6","7,643.2","664,728,504","153,212",Good For You
Selena Gomez,19168100000.0,10.339,"11,524.9","8,252.6","7,643.2","646,651,479","177,343",Hands To Myself
Selena Gomez,19168100000.0,10.339,"11,524.9","8,252.6","7,643.2","598,592,020","205,971",Same Old Love
Selena Gomez,19168100000.0,10.339,"11,524.9","8,252.6","7,643.2","531,926,392","79,097",Kill Em With Kindness
Selena Gomez,19168100000.0,10.339,"11,524.9","8,252.6","7,643.2","490,706,016","83,332",Bad Liar
Selena Gomez,19168100000.0,10.339,"11,524.9","8,252.6","7,643.2","484,739,792","227,157",The Heart Wants What It Wants
Selena Gomez,19168100000.0,10.339,"11,524.9","8,252.6","7,643.2","460,958,882","269,476",Fetish
Selena Gomez,19168100000.0,10.339,"11,524.9","8,252.6","7,643.2","458,248,032","114,786",Baila Conmigo
Halsey,19046900000.0,6.543,"10,511.3","9,285.6","8,535.6","1,837,441,044","782,464",Without Me
Halsey,19046900000.0,6.543,"10,511.3","9,285.6","8,535.6","581,675,396","217,330",Bad At Love
Halsey,19046900000.0,6.543,"10,511.3","9,285.6","8,535.6","521,041,880","136,308",You should be sad
Halsey,19046900000.0,6.543,"10,511.3","9,285.6","8,535.6","461,355,601","48,007",Now Or Never
Lady Gaga,18751700000.0,9.844,"18,352.2","12,142.2",399.4,"2,198,752,886","850,863",Shallow
Lady Gaga,18751700000.0,9.844,"18,352.2","12,142.2",399.4,"1,061,347,664","715,922",Always Remember Us This Way
Lady Gaga,18751700000.0,9.844,"18,352.2","12,142.2",399.4,"1,025,740,316","820,219",Poker Face
Lady Gaga,18751700000.0,9.844,"18,352.2","12,142.2",399.4,"1,016,115,432","621,793",Bad Romance
Lady Gaga,18751700000.0,9.844,"18,352.2","12,142.2",399.4,"977,667,727","306,714",Rain On Me
Lady Gaga,18751700000.0,9.844,"18,352.2","12,142.2",399.4,"853,701,485","728,752",Just Dance
Lady Gaga,18751700000.0,9.844,"18,352.2","12,142.2",399.4,"747,819,239","283,787",Million Reasons
Lady Gaga,18751700000.0,9.844,"18,352.2","12,142.2",399.4,"589,545,713","380,971",Telephone
Lady Gaga,18751700000.0,9.844,"18,352.2","12,142.2",399.4,"531,181,448","312,975",Born This Way
Lady Gaga,18751700000.0,9.844,"18,352.2","12,142.2",399.4,"458,013,485","310,607",Applause
Lady Gaga,18751700000.0,9.844,"18,352.2","12,142.2",399.4,"446,596,559","445,373",Paparazzi
Ty Dolla $ign,18287200000.0,4.824,"3,924.5",274.6,"14,362.7","821,788,517","433,951",Or Nah
Myke Towers,18220500000.0,17.852,"5,895.9","3,919.5","12,324.6","647,408,350","211,934",Bandido
Myke Towers,18220500000.0,17.852,"5,895.9","3,919.5","12,324.6","448,786,639","271,670",Si Se Da
Myke Towers,18220500000.0,17.852,"5,895.9","3,919.5","12,324.6","420,435,755","206,605",Diosa
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"1,665,403,018","918,157",Someone Like You
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"1,519,345,533","1,105,406",Rolling in the Deep
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"1,454,967,986","1,067,700",Easy On Me
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"1,441,311,472","404,697",Hello
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"1,228,624,143","1,418,903",Set Fire to the Rain
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"1,136,485,141","535,740",When We Were Young
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"983,200,889","441,790",Make You Feel My Love
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"966,900,099","400,599",Send My Love (To Your New Lover)
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"574,645,645","295,113",Water Under the Bridge
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"550,187,450","334,459",All I Ask
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"524,869,197","845,136",Love In The Dark
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"497,724,054","395,985",Chasing Pavements
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"481,867,704","393,239",Oh My God
Adele,17925900000.0,11.157,"17,883.7","17,759.2",42.2,"436,768,727","627,181",Skyfall
Doja Cat,17786900000.0,20.793,"14,349.5","9,909.0","3,437.4","1,612,338,578","830,083",Kiss Me More
Doja Cat,17786900000.0,20.793,"14,349.5","9,909.0","3,437.4","1,370,281,598","984,378",Woman
Doja Cat,17786900000.0,20.793,"14,349.5","9,909.0","3,437.4","1,118,021,431","319,256",Say So
Doja Cat,17786900000.0,20.793,"14,349.5","9,909.0","3,437.4","1,065,318,755","491,368",Need to Know
Doja Cat,17786900000.0,20.793,"14,349.5","9,909.0","3,437.4","891,823,472","621,274",Streets
Doja Cat,17786900000.0,20.793,"14,349.5","9,909.0","3,437.4","783,106,785","436,117",Boss Bitch
Doja Cat,17786900000.0,20.793,"14,349.5","9,909.0","3,437.4","699,188,331","623,755",You Right
Doja Cat,17786900000.0,20.793,"14,349.5","9,909.0","3,437.4","531,032,759","345,335",Get Into It (Yuh)
Doja Cat,17786900000.0,20.793,"14,349.5","9,909.0","3,437.4","515,800,742","399,873",Ain't Shit
Doja Cat,17786900000.0,20.793,"14,349.5","9,909.0","3,437.4","469,107,263","449,427",Vegas (From the Original Motion Picture Soundtrack ELVIS)
Doja Cat,17786900000.0,20.793,"14,349.5","9,909.0","3,437.4","458,337,640","222,797",Like That
KAROL G,17727400000.0,28.284,"12,291.8","5,550.3","5,435.6","1,406,092,186","380,798",Tusa
KAROL G,17727400000.0,28.284,"12,291.8","5,550.3","5,435.6","934,448,075","1,044,018",PROVENZA
KAROL G,17727400000.0,28.284,"12,291.8","5,550.3","5,435.6","794,992,946","307,529",BICHOTA
KAROL G,17727400000.0,28.284,"12,291.8","5,550.3","5,435.6","708,476,587","1,679,327",TQG
KAROL G,17727400000.0,28.284,"12,291.8","5,550.3","5,435.6","551,781,087","189,696","Ay, DiOs MÃ­o!"
KAROL G,17727400000.0,28.284,"12,291.8","5,550.3","5,435.6","494,894,889","238,746",EL MAKINON
KAROL G,17727400000.0,28.284,"12,291.8","5,550.3","5,435.6","416,881,178","192,209",CrÃ©eme
Wiz Khalifa,17567500000.0,6.237,"8,062.2","3,072.0","9,505.3","1,670,788,238","705,368",See You Again
Wiz Khalifa,17567500000.0,6.237,"8,062.2","3,072.0","9,505.3","560,427,988","287,852",Black and Yellow
The Chainsmokers,17469200000.0,5.249,"17,050.0","3,069.6",419.1,"2,628,670,123","834,463",Closer
The Chainsmokers,17469200000.0,5.249,"17,050.0","3,069.6",419.1,"2,253,983,245","1,069,278",Something Just Like This
The Chainsmokers,17469200000.0,5.249,"17,050.0","3,069.6",419.1,"1,751,037,016","547,770",Don't Let Me Down
The Chainsmokers,17469200000.0,5.249,"17,050.0","3,069.6",419.1,"1,104,509,434","316,083",Paris
The Chainsmokers,17469200000.0,5.249,"17,050.0","3,069.6",419.1,"979,515,443","314,514",Roses
The Chainsmokers,17469200000.0,5.249,"17,050.0","3,069.6",419.1,"596,578,051","154,987",Takeaway
The Chainsmokers,17469200000.0,5.249,"17,050.0","3,069.6",419.1,"588,525,182","143,179",This Feeling
The Chainsmokers,17469200000.0,5.249,"17,050.0","3,069.6",419.1,"586,303,504","117,529",Call You Mine
The Chainsmokers,17469200000.0,5.249,"17,050.0","3,069.6",419.1,"573,222,856","116,087",All We Know
The Chainsmokers,17469200000.0,5.249,"17,050.0","3,069.6",419.1,"521,575,375","98,962",Who Do You Love
The Chainsmokers,17469200000.0,5.249,"17,050.0","3,069.6",419.1,"444,221,296","74,634",Sick Boy
Shakira,17276300000.0,13.587,"13,128.9","6,087.7","4,147.4","1,356,430,515","868,490",Hips Don't Lie
Shakira,17276300000.0,13.587,"13,128.9","6,087.7","4,147.4","923,309,219","281,758",Chantaje
Shakira,17276300000.0,13.587,"13,128.9","6,087.7","4,147.4","734,052,075","394,443",Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song]
Shakira,17276300000.0,13.587,"13,128.9","6,087.7","4,147.4","629,535,277","467,815",Te Felicito
Shakira,17276300000.0,13.587,"13,128.9","6,087.7","4,147.4","498,804,910","430,140","Whenever, Wherever"
Shakira,17276300000.0,13.587,"13,128.9","6,087.7","4,147.4","439,336,881","276,877",Can't Remember to Forget You
Shakira,17276300000.0,13.587,"13,128.9","6,087.7","4,147.4","406,756,418","111,222",Perro Fiel
Shakira,17276300000.0,13.587,"13,128.9","6,087.7","4,147.4","405,517,140","279,449",La Tortura
Shakira,17276300000.0,13.587,"13,128.9","6,087.7","4,147.4","404,998,805","481,621",MonotonÃ­a
Cardi B,17017000000.0,5.706,"7,839.0","3,116.5","9,178.0","1,534,595,339","368,715",I Like It
Cardi B,17017000000.0,5.706,"7,839.0","3,116.5","9,178.0","1,225,417,019","435,209",WAP
Cardi B,17017000000.0,5.706,"7,839.0","3,116.5","9,178.0","847,866,257","255,844",Bodak Yellow
Cardi B,17017000000.0,5.706,"7,839.0","3,116.5","9,178.0","590,679,661","256,562",Up
Cardi B,17017000000.0,5.706,"7,839.0","3,116.5","9,178.0","546,621,862","134,700",Money
Cardi B,17017000000.0,5.706,"7,839.0","3,116.5","9,178.0","477,504,769","260,833",Please Me
Cardi B,17017000000.0,5.706,"7,839.0","3,116.5","9,178.0","400,562,898","48,130",Bartier Cardi
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","1,224,625,209","740,308",Dark Horse
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","1,002,023,829","509,685",Roar
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","915,611,152","761,442",Last Friday Night (T.G.I.F.)
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","899,023,420","551,478",Firework
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","748,155,188","632,581",The One That Got Away
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","744,615,593","511,221",I Kissed A Girl
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","699,193,681","614,821",Hot N Cold
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","680,934,246","505,397",California Gurls
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","653,301,188","152,419",Never Really Over
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","603,049,876","464,505",Teenage Dream
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","538,705,307","107,965",Chained To The Rhythm
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","535,039,165","353,303",Unconditionally
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","433,716,618","352,861",Part Of Me
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","419,536,492","329,455",Harleys In Hawaii
Katy Perry,16886000000.0,8.77,"14,672.5","11,129.8","2,213.4","402,697,235","58,421",Swish Swish
SZA,16794000000.0,18.2,"10,545.9","7,830.8","6,248.0","1,293,388,846","2,624,438",Kill Bill
SZA,16794000000.0,18.2,"10,545.9","7,830.8","6,248.0","858,863,442","715,334",Good Days
SZA,16794000000.0,18.2,"10,545.9","7,830.8","6,248.0","714,998,100","328,660",Love Galore
SZA,16794000000.0,18.2,"10,545.9","7,830.8","6,248.0","475,649,347","1,877,905",Snooze
SZA,16794000000.0,18.2,"10,545.9","7,830.8","6,248.0","469,215,340","438,307",Broken Clocks
SZA,16794000000.0,18.2,"10,545.9","7,830.8","6,248.0","456,293,484","249,590",The Weekend
SZA,16794000000.0,18.2,"10,545.9","7,830.8","6,248.0","419,871,300","189,883",The Weekend
The Beatles,16673300000.0,8.152,"16,671.1","16,667.4",2.2,"1,083,000,824","729,899",Here Comes The Sun
The Beatles,16673300000.0,8.152,"16,671.1","16,667.4",2.2,"640,049,697","313,714",Come Together
The Beatles,16673300000.0,8.152,"16,671.1","16,667.4",2.2,"591,491,379","299,940",Let It Be
The Beatles,16673300000.0,8.152,"16,671.1","16,667.4",2.2,"540,786,528","340,219",Yesterday
The Beatles,16673300000.0,8.152,"16,671.1","16,667.4",2.2,"528,244,924","194,559",Hey Jude
Marshmello,16281200000.0,7.784,"12,080.8","1,423.6","4,200.4","1,929,580,081","603,929",Happier
Marshmello,16281200000.0,7.784,"12,080.8","1,423.6","4,200.4","1,424,432,430","505,806",Silence
Marshmello,16281200000.0,7.784,"12,080.8","1,423.6","4,200.4","1,346,431,482","327,466",FRIENDS
Marshmello,16281200000.0,7.784,"12,080.8","1,423.6","4,200.4","679,615,447","631,262",Leave Before You Love Me
Marshmello,16281200000.0,7.784,"12,080.8","1,423.6","4,200.4","629,326,229","166,750",Here With Me
Marshmello,16281200000.0,7.784,"12,080.8","1,423.6","4,200.4","614,771,731","206,757",Be Kind
Marshmello,16281200000.0,7.784,"12,080.8","1,423.6","4,200.4","524,879,402","124,437",Alone
Marshmello,16281200000.0,7.784,"12,080.8","1,423.6","4,200.4","508,866,101","141,775",One Thing Right
Linkin Park,16238300000.0,10.653,"15,044.7","14,056.0","1,193.6","1,672,121,458","1,109,654",In the End
Linkin Park,16238300000.0,10.653,"15,044.7","14,056.0","1,193.6","1,405,851,093","1,033,248",Numb
Linkin Park,16238300000.0,10.653,"15,044.7","14,056.0","1,193.6","699,177,934","513,386",What I've Done
Linkin Park,16238300000.0,10.653,"15,044.7","14,056.0","1,193.6","537,961,311","485,696",One Step Closer
Linkin Park,16238300000.0,10.653,"15,044.7","14,056.0","1,193.6","515,105,091","526,155",Faint
Linkin Park,16238300000.0,10.653,"15,044.7","14,056.0","1,193.6","465,253,720","381,748",Bleed It Out
Linkin Park,16238300000.0,10.653,"15,044.7","14,056.0","1,193.6","457,981,548","321,312",Crawling
Linkin Park,16238300000.0,10.653,"15,044.7","14,056.0","1,193.6","414,949,190","286,237",BURN IT DOWN
Linkin Park,16238300000.0,10.653,"15,044.7","14,056.0","1,193.6","404,841,038","302,208",Papercut
DaBaby,15996800000.0,4.973,"7,515.4","4,178.9","8,481.4","1,561,796,549","324,834",ROCKSTAR
DaBaby,15996800000.0,4.973,"7,515.4","4,178.9","8,481.4","750,301,750","239,550",BOP
DaBaby,15996800000.0,4.973,"7,515.4","4,178.9","8,481.4","621,283,922","119,328",Suge
DaBaby,15996800000.0,4.973,"7,515.4","4,178.9","8,481.4","411,798,125","74,455",VIBEZ
Camila Cabello,15883400000.0,5.177,"8,984.0","4,641.2","6,899.4","1,939,141,226","413,239",Havana
Camila Cabello,15883400000.0,5.177,"8,984.0","4,641.2","6,899.4","794,653,140","179,463",Never Be the Same
Camila Cabello,15883400000.0,5.177,"8,984.0","4,641.2","6,899.4","786,130,174","588,399",Bam Bam
Camila Cabello,15883400000.0,5.177,"8,984.0","4,641.2","6,899.4","644,420,266","209,075",My Oh My
